地區,日期,排名,股票代碼,股票名稱,買入金額(RMB),賣出金額(RMB),買入及賣出金額(RMB)
深股通,2018-06-28,7,2,萬科Ａ　　　　　,"205,499,093","66,077,247","271,576,340"
深股通,2018-06-28,8,1,平安銀行　　　　,"97,494,999","159,815,494","257,310,493"
深股通,2018-06-28,9,725,京東方Ａ　　　　,"172,289,337","50,253,492","222,542,829"
深股通,2018-06-28,10,568,瀘州老窖　　　　,"56,259,778","152,574,814","208,834,592"
港股通（深),2018-06-28,1,00700,騰訊控股　　　　　　　　　　　,"71,986,440","203,157,060","275,143,500"
港股通（深),2018-06-28,2,01918,融創中國　　　　　　　　　　　,"130,389,400","105,112,150","235,501,550"
港股通（深),2018-06-28,3,01548,金斯瑞生物科技　　　　　　　　,"91,368,000","38,330,600","129,698,600"
港股通（深),2018-06-28,4,00175,吉利汽車　　　　　　　　　　　,"64,954,210","63,811,040","128,765,250"
港股通（深),2018-06-28,5,00268,金蝶國際　　　　　　　　　　　,"20,057,860","98,635,100","118,692,960"
港股通（深),2018-06-28,6,01093,石藥集團　　　　　　　　　　　,"67,697,700","46,933,400","114,631,100"
港股通（深),2018-06-28,7,00787,利標品牌　　　　　　　　　　　,"43,771,270","69,749,100","113,520,370"
港股通（深),2018-06-28,8,00981,中芯國際　　　　　　　　　　　,"31,995,305","71,519,510","103,514,815"
港股通（深),2018-06-28,9,02319,蒙牛乳業　　　　　　　　　　　,"68,458,700","24,389,900","92,848,600"
港股通（深),2018-06-28,10,01055,中國南方航空股份　　　　　　　,"53,829,360","29,174,940","83,004,300"
滬股通,2018-07-03,1,600519,貴州茅台　　　　,"1,191,608,671","1,553,670,322","2,745,278,993"
滬股通,2018-07-03,2,601318,中國平安　　　　,"1,822,802,859","786,688,644","2,609,491,503"
滬股通,2018-07-03,3,600276,恒瑞醫藥　　　　,"342,261,781","954,082,806","1,296,344,587"
滬股通,2018-07-03,4,600585,海螺水泥　　　　,"788,530,980","128,789,732","917,320,712"
滬股通,2018-07-03,5,600887,伊利股份　　　　,"528,562,736","345,869,239","874,431,975"
滬股通,2018-07-03,6,600036,招商銀行　　　　,"265,775,830","305,487,801","571,263,631"
滬股通,2018-07-03,7,601398,工商銀行　　　　,"372,022,904","65,693,978","437,716,882"
滬股通,2018-07-03,8,601888,中國國旅　　　　,"208,374,296","211,829,314","420,203,610"
滬股通,2018-07-03,9,600009,上海機場　　　　,"102,717,879","230,414,857","333,132,736"
滬股通,2018-07-03,10,601939,建設銀行　　　　,"276,013,156","39,257,336","315,270,492"
港股通（滬),2018-07-03,1,00700,騰訊控股　　　　　　　　　　　,"167,258,900","921,849,994","1,089,108,894"
港股通（滬),2018-07-03,2,00939,建設銀行　　　　　　　　　　　,"145,981,000","284,104,090","430,085,090"
港股通（滬),2018-07-03,3,02238,廣汽集團　　　　　　　　　　　,"64,686,340","348,096,619","412,782,959"
港股通（滬),2018-07-03,4,00175,吉利汽車　　　　　　　　　　　,"95,017,540","214,717,180","309,734,720"
港股通（滬),2018-07-03,5,02196,復星醫藥　　　　　　　　　　　,"112,478,225","158,642,000","271,120,225"
港股通（滬),2018-07-03,6,06808,高鑫零售　　　　　　　　　　　,"200,231,895","38,151,310","238,383,205"
港股通（滬),2018-07-03,7,02601,中國太保　　　　　　　　　　　,"15,450,530","214,930,050","230,380,580"
港股通（滬),2018-07-03,8,01055,中國南方航空股份　　　　　　　,"90,339,620","136,818,660","227,158,280"
港股通（滬),2018-07-03,9,01918,融創中國　　　　　　　　　　　,"107,121,200","103,126,800","210,248,000"
港股通（滬),2018-07-03,10,00316,東方海外國際　　　　　　　　　,"503,225","165,826,625","166,329,850"
深股通,2018-07-03,1,333,美的集團　　　　,"717,304,587","745,223,358","1,462,527,945"
深股通,2018-07-03,2,858,五糧液　　　　　,"428,129,964","731,175,315","1,159,305,279"
深股通,2018-07-03,3,651,格力電器　　　　,"344,286,487","486,814,594","831,101,081"
深股通,2018-07-03,4,2415,海康威視　　　　,"433,374,563","355,110,482","788,485,045"
深股通,2018-07-03,5,2304,洋河股份　　　　,"309,540,531","189,222,451","498,762,982"
深股通,2018-07-03,6,2,萬科Ａ　　　　　,"249,238,140","104,835,020","354,073,160"
深股通,2018-07-03,7,1,平安銀行　　　　,"166,983,582","156,603,741","323,587,323"
深股通,2018-07-03,8,2008,大族激光　　　　,"86,598,400","210,824,044","297,422,444"
深股通,2018-07-03,9,568,瀘州老窖　　　　,"133,590,012","150,536,150","284,126,162"
深股通,2018-07-03,10,1979,招商蛇口　　　　,"98,757,746","98,573,478","197,331,224"
港股通（深),2018-07-03,1,00700,騰訊控股　　　　　　　　　　　,"90,101,720","409,990,260","500,091,980"
港股通（深),2018-07-03,2,00763,中興通訊　　　　　　　　　　　,"77,395,832","136,829,208","214,225,040"
港股通（深),2018-07-03,3,01918,融創中國　　　　　　　　　　　,"96,523,300","104,225,550","200,748,850"
港股通（深),2018-07-03,4,00268,金蝶國際　　　　　　　　　　　,"118,839,200","67,314,060","186,153,260"
港股通（深),2018-07-03,5,01088,中國神華　　　　　　　　　　　,"61,466,820","98,869,390","160,336,210"
港股通（深),2018-07-03,6,01548,金斯瑞生物科技　　　　　　　　,"80,977,840","44,978,880","125,956,720"
港股通（深),2018-07-03,7,00175,吉利汽車　　　　　　　　　　　,"19,270,810","93,244,230","112,515,040"
港股通（深),2018-07-03,8,02202,萬科企業　　　　　　　　　　　,"93,781,485","15,736,375","109,517,860"
港股通（深),2018-07-03,9,00966,中國太平　　　　　　　　　　　,"16,503,030","91,614,390","108,117,420"
港股通（深),2018-07-03,10,00939,建設銀行　　　　　　　　　　　,"59,244,280","43,955,130","103,199,410"
滬股通,2018-07-04,1,600519,貴州茅台　　　　,"633,277,136","693,259,173","1,326,536,309"
滬股通,2018-07-04,2,601318,中國平安　　　　,"520,447,353","311,064,120","831,511,473"
滬股通,2018-07-04,3,600276,恒瑞醫藥　　　　,"256,556,862","410,060,195","666,617,057"
滬股通,2018-07-04,4,600585,海螺水泥　　　　,"132,797,069","133,300,517","266,097,586"
滬股通,2018-07-04,5,601888,中國國旅　　　　,"175,149,888","81,770,910","256,920,798"
滬股通,2018-07-04,6,600690,青島海爾　　　　,"133,518,728","112,227,464","245,746,192"
滬股通,2018-07-04,7,600887,伊利股份　　　　,"149,664,116","95,699,771","245,363,887"
滬股通,2018-07-04,8,600036,招商銀行　　　　,"142,240,493","100,227,536","242,468,029"
滬股通,2018-07-04,9,600009,上海機場　　　　,"146,932,039","58,279,610","205,211,649"
滬股通,2018-07-04,10,600104,上汽集團　　　　,"120,565,112","60,804,056","181,369,168"
港股通（滬),2018-07-04,1,00175,吉利汽車　　　　　　　　　　　,"63,158,440","396,662,109","459,820,549"
港股通（滬),2018-07-04,2,00700,騰訊控股　　　　　　　　　　　,"66,233,160","336,415,420","402,648,580"
港股通（滬),2018-07-04,3,01918,融創中國　　　　　　　　　　　,"74,693,800","89,165,200","163,859,000"
港股通（滬),2018-07-04,4,01093,石藥集團　　　　　　　　　　　,"131,340,400","31,012,900","162,353,300"
港股通（滬),2018-07-04,5,03333,中國恒大　　　　　　　　　　　,"88,170,110","69,993,570","158,163,680"
港股通（滬),2018-07-04,6,01398,工商銀行　　　　　　　　　　　,"12,672,260","132,416,870","145,089,130"
港股通（滬),2018-07-04,7,00939,建設銀行　　　　　　　　　　　,"88,227,230","50,774,070","139,001,300"
港股通（滬),2018-07-04,8,03328,交通銀行　　　　　　　　　　　,"2,953,340","133,354,160","136,307,500"
港股通（滬),2018-07-04,9,00607,豐盛控股　　　　　　　　　　　,"41,042,525","86,403,800","127,446,325"
港股通（滬),2018-07-04,10,02601,中國太保　　　　　　　　　　　,"7,400,760","119,380,640","126,781,400"
深股通,2018-07-04,1,333,美的集團　　　　,"446,296,665","345,168,085","791,464,750"
深股通,2018-07-04,2,2415,海康威視　　　　,"416,259,328","301,329,582","717,588,910"
深股通,2018-07-04,3,651,格力電器　　　　,"310,439,537","253,606,871","564,046,408"
深股通,2018-07-04,4,858,五糧液　　　　　,"179,916,625","335,754,573","515,671,198"
深股通,2018-07-04,5,2304,洋河股份　　　　,"184,597,612","262,940,823","447,538,435"
深股通,2018-07-04,6,2008,大族激光　　　　,"83,390,783","206,340,560","289,731,343"
深股通,2018-07-04,7,300347,泰格醫藥　　　　,"79,744,744","108,786,851","188,531,595"
深股通,2018-07-04,8,1,平安銀行　　　　,"51,547,493","93,755,500","145,302,993"
深股通,2018-07-04,9,568,瀘州老窖　　　　,"59,431,858","79,211,497","138,643,355"
深股通,2018-07-04,10,338,濰柴動力　　　　,"22,255,213","100,044,861","122,300,074"
港股通（深),2018-07-04,1,00763,中興通訊　　　　　　　　　　　,"122,886,316","137,100,084","259,986,400"
港股通（深),2018-07-04,2,00700,騰訊控股　　　　　　　　　　　,"22,861,900","148,545,140","171,407,040"
港股通（深),2018-07-04,3,01548,金斯瑞生物科技　　　　　　　　,"48,103,800","62,426,040","110,529,840"
港股通（深),2018-07-04,4,00175,吉利汽車　　　　　　　　　　　,"62,377,640","42,366,580","104,744,220"
港股通（深),2018-07-04,5,01093,石藥集團　　　　　　　　　　　,"34,882,400","69,422,500","104,304,900"
港股通（深),2018-07-04,6,00268,金蝶國際　　　　　　　　　　　,"72,192,280","23,505,520","95,697,800"
港股通（深),2018-07-04,7,01398,工商銀行　　　　　　　　　　　,"39,772,630","49,051,960","88,824,590"
港股通（深),2018-07-04,8,01918,融創中國　　　　　　　　　　　,"38,902,400","37,262,050","76,164,450"
港股通（深),2018-07-04,9,02202,萬科企業　　　　　　　　　　　,"69,846,565","5,509,955","75,356,520"
港股通（深),2018-07-04,10,00981,中芯國際　　　　　　　　　　　,"17,366,250","56,092,655","73,458,905"
滬股通,2018-07-05,1,601318,中國平安　　　　,"702,634,337","318,116,602","1,020,750,939"
滬股通,2018-07-05,2,600519,貴州茅台　　　　,"388,574,907","542,367,626","930,942,533"
滬股通,2018-07-05,3,600276,恒瑞醫藥　　　　,"397,970,664","412,337,050","810,307,714"
滬股通,2018-07-05,4,600887,伊利股份　　　　,"336,279,450","76,841,685","413,121,135"
滬股通,2018-07-05,5,600036,招商銀行　　　　,"325,937,115","83,087,896","409,025,011"
滬股通,2018-07-05,6,601888,中國國旅　　　　,"171,965,446","111,494,292","283,459,738"
滬股通,2018-07-05,7,600690,青島海爾　　　　,"153,755,282","101,126,381","254,881,663"
滬股通,2018-07-05,8,600585,海螺水泥　　　　,"110,976,341","124,285,726","235,262,067"
滬股通,2018-07-05,9,600104,上汽集團　　　　,"161,927,027","48,996,268","210,923,295"
滬股通,2018-07-05,10,600779,水井坊　　　　　,"116,957,786","67,339,339","184,297,125"
港股通（滬),2018-07-05,1,00291,華潤啤酒　　　　　　　　　　　,"173,586,500","180,641,510","354,228,010"
港股通（滬),2018-07-05,2,00700,騰訊控股　　　　　　　　　　　,"38,868,560","312,123,500","350,992,060"
港股通（滬),2018-07-05,3,01093,石藥集團　　　　　　　　　　　,"91,582,900","146,983,200","238,566,100"
港股通（滬),2018-07-05,4,01918,融創中國　　　　　　　　　　　,"60,671,250","116,408,900","177,080,150"
港股通（滬),2018-07-05,5,00902,華能國際電力股份　　　　　　　,"36,053,720","114,962,680","151,016,400"
港股通（滬),2018-07-05,6,03328,交通銀行　　　　　　　　　　　,"448,170","144,864,440","145,312,610"
港股通（滬),2018-07-05,7,00981,中芯國際　　　　　　　　　　　,"81,012,275","53,489,695","134,501,970"
港股通（滬),2018-07-05,8,01359,中國信達　　　　　　　　　　　,"22,001,140","108,913,720","130,914,860"
港股通（滬),2018-07-05,9,03333,中國恒大　　　　　　　　　　　,"57,490,860","65,964,650","123,455,510"
港股通（滬),2018-07-05,10,00027,銀河娛樂　　　　　　　　　　　,"662,850","118,599,600","119,262,450"
深股通,2018-07-05,1,333,美的集團　　　　,"634,001,114","240,952,385","874,953,499"
深股通,2018-07-05,2,858,五糧液　　　　　,"224,544,431","447,466,943","672,011,374"
深股通,2018-07-05,3,651,格力電器　　　　,"333,147,400","228,080,631","561,228,031"
深股通,2018-07-05,4,2415,海康威視　　　　,"336,770,837","193,301,714","530,072,551"
深股通,2018-07-05,5,2008,大族激光　　　　,"59,700,998","197,263,845","256,964,843"
深股通,2018-07-05,6,1,平安銀行　　　　,"66,868,943","106,720,435","173,589,378"
深股通,2018-07-05,7,2027,分眾傳媒　　　　,"146,713,494","21,755,128","168,468,622"
深股通,2018-07-05,8,2304,洋河股份　　　　,"63,017,506","101,365,426","164,382,932"
深股通,2018-07-05,9,300015,愛爾眼科　　　　,"105,520,648","36,874,054","142,394,702"
深股通,2018-07-05,10,568,瀘州老窖　　　　,"69,607,285","71,096,673","140,703,958"
港股通（深),2018-07-05,1,00700,騰訊控股　　　　　　　　　　　,"25,125,480","282,357,041","307,482,521"
港股通（深),2018-07-05,2,02382,舜宇光學科技　　　　　　　　　,"4,291,410","294,295,440","298,586,850"
港股通（深),2018-07-05,3,00386,中國石油化工股份　　　　　　　,"2,331,580","114,942,880","117,274,460"
港股通（深),2018-07-05,4,01548,金斯瑞生物科技　　　　　　　　,"41,318,880","67,665,920","108,984,800"
港股通（深),2018-07-05,5,00268,金蝶國際　　　　　　　　　　　,"39,122,240","67,219,160","106,341,400"
港股通（深),2018-07-05,6,02208,金風科技　　　　　　　　　　　,"35,694,846","69,562,272","105,257,118"
港股通（深),2018-07-05,7,00763,中興通訊　　　　　　　　　　　,"16,822,736","80,272,844","97,095,580"
港股通（深),2018-07-05,8,00966,中國太平　　　　　　　　　　　,"1,176,710","92,649,460","93,826,170"
港股通（深),2018-07-05,9,00291,華潤啤酒　　　　　　　　　　　,"19,200,400","70,996,500","90,196,900"
港股通（深),2018-07-05,10,01918,融創中國　　　　　　　　　　　,"47,436,900","39,539,200","86,976,100"
滬股通,2018-07-06,1,600276,恒瑞醫藥　　　　,"688,428,207","621,333,144","1,309,761,351"
滬股通,2018-07-06,2,600519,貴州茅台　　　　,"702,045,425","456,992,837","1,159,038,262"
滬股通,2018-07-06,3,601318,中國平安　　　　,"713,124,110","340,716,366","1,053,840,476"
